character,event_summary,paragraph_num,book_num,book_title
Harry,"Harry sat down in a chair beside Sirius, facing Snape across the table.",4442,5,Harry Potter And The Order Of The Phoenix
Potter,"'I was supposed to see you alone, Potter,' said Snape, the familiar sneer curling his mouth, 'but Black -'",4443,5,Harry Potter And The Order Of The Phoenix
Dumbledore,"'I am here on Dumbledore's orders,' said Snape, whose voice, by contrast, was becoming more and more quietly waspish, 'but by all means stay, Black, I know you like to feel… involved.'",4445,5,Harry Potter And The Order Of The Phoenix
Harry,Harry's heart began to pump very fast indeed.,4451,5,Harry Potter And The Order Of The Phoenix
Harry,"'If I hear you're using these Occlumency lessons to give Harry a hard time, you'll have me to answer to.'",4462,5,Harry Potter And The Order Of The Phoenix
Potter,'But surely you have noticed that Potter is very like his father?',4463,5,Harry Potter And The Order Of The Phoenix
Lucius Malfoy,"Tell me, how is Lucius Malfoy these days?",4469,5,Harry Potter And The Order Of The Phoenix
Harry,"'Harry - get - out - of - it!' snarled Sirius, pushing him aside with his free hand.",4473,5,Harry Potter And The Order Of The Phoenix
Weasleys,"Snape pocketed his wand, turned on his heel and swept back across the kitchen, passing the Weasleys without comment.",4478,5,Harry Potter And The Order Of The Phoenix
Weasley,"That night's meal should have been a cheerful one, with Mr Weasley back amongst them.",4482,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry could tell Sirius was trying to make it so, yet when his godfather was not forcing himself to laugh loudly at Fred and George's jokes or offering everyone more food, his face fell back into a moody, brooding expression.",4482,5,Harry Potter And The Order Of The Phoenix
Sirius,"Harry could tell Sirius was trying to make it so, yet when his godfather was not forcing himself to laugh loudly at Fred and George's jokes or offering everyone more food, his face fell back into a moody, brooding expression.",4482,5,Harry Potter And The Order Of The Phoenix
Hermione,"They were to return to Hogwarts on the Knight Bus the following day, escorted once again by Tonks and Lupin, both of whom were eating breakfast in the kitchen when Harry, Ron and Hermione came down next morning.",4485,5,Harry Potter And The Order Of The Phoenix
Ron,"They were to return to Hogwarts on the Knight Bus the following day, escorted once again by Tonks and Lupin, both of whom were eating breakfast in the kitchen when Harry, Ron and Hermione came down next morning.",4485,5,Harry Potter And The Order Of The Phoenix
Hogwarts,"They were to return to Hogwarts on the Knight Bus the following day, escorted once again by Tonks and Lupin, both of whom were eating breakfast in the kitchen when Harry, Ron and Hermione came down next morning.",4485,5,Harry Potter And The Order Of The Phoenix
Harry,"They were to return to Hogwarts on the Knight Bus the following day, escorted once again by Tonks and Lupin, both of whom were eating breakfast in the kitchen when Harry, Ron and Hermione came down next morning.",4485,5,Harry Potter And The Order Of The Phoenix
Lupin,"They were to return to Hogwarts on the Knight Bus the following day, escorted once again by Tonks and Lupin, both of whom were eating breakfast in the kitchen when Harry, Ron and Hermione came down next morning.",4485,5,Harry Potter And The Order Of The Phoenix
Harry,Harry had an unpleasant constricted sensation in his chest; he did not want to say goodbye to Sirius.,4486,5,Harry Potter And The Order Of The Phoenix
Harry,when they would next see each other and he felt it was incumbent upon him to say something to Sirius to stop him doing anything stupid - Harry was worried that Snape's accusation of cowardice had stung Sirius so badly he might even now be planning some foolhardy trip beyond Grimmauld Place.,4486,5,Harry Potter And The Order Of The Phoenix
Grimmauld Place,when they would next see each other and he felt it was incumbent upon him to say something to Sirius to stop him doing anything stupid - Harry was worried that Snape's accusation of cowardice had stung Sirius so badly he might even now be planning some foolhardy trip beyond Grimmauld Place.,4486,5,Harry Potter And The Order Of The Phoenix
Harry,"'Let's go, then,' said Sirius, clapping Harry on the shoulder and smiling grimly, and before Harry could say anything else, they were heading upstairs, stopping before the heavily chained and bolted front door, surrounded by Weasleys.",4490,5,Harry Potter And The Order Of The Phoenix
Weasleys,"'Let's go, then,' said Sirius, clapping Harry on the shoulder and smiling grimly, and before Harry could say anything else, they were heading upstairs, stopping before the heavily chained and bolted front door, surrounded by Weasleys.",4490,5,Harry Potter And The Order Of The Phoenix
Harry,"'See you, Harry, and keep an eye out for snakes for me!' said Mr Weasley genially, shaking his hand.",4492,5,Harry Potter And The Order Of The Phoenix
Weasley,"'See you, Harry, and keep an eye out for snakes for me!' said Mr Weasley genially, shaking his hand.",4492,5,Harry Potter And The Order Of The Phoenix
Harry,"Sirius ij il was giving him a brief, one-armed hug, and saying gruffly, 'Look after yourself, Harry.'",4493,5,Harry Potter And The Order Of The Phoenix
Harry,"Next moment, Harry found himself being shunted out into the icy winter air, with Tonks (today heavily disguised as a tall, tweedy woman with iron-grey hair) chivvying him down the steps.",4493,5,Harry Potter And The Order Of The Phoenix
Ginny,"'If you shout his name I will curse you into oblivion,' muttered Tonks menacingly, now shunting Ginny and Hermione forwards.",4500,5,Harry Potter And The Order Of The Phoenix
Harry,"Heads turned as Harry passed and, when he sat down, he saw all the faces flick back to the front again.",4504,5,Harry Potter And The Order Of The Phoenix
Harry,"As Harry and Ron handed Stan eleven Sickles each, the bus set off again, swaying ominously.",4505,5,Harry Potter And The Order Of The Phoenix
Ron,"As Harry and Ron handed Stan eleven Sickles each, the bus set off again, swaying ominously.",4505,5,Harry Potter And The Order Of The Phoenix
Arry,"'You keepin' well, then, 'Arry?",4506,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry caught a glimpse of the Hog's Head down its side street, the severed boar's head sign creaking in the wintry wind.",4512,5,Harry Potter And The Order Of The Phoenix
Harry Heavily,"'Yeah, all right,' said Harry heavily, looking up into Lupin's prematurely lined face.",4516,5,Harry Potter And The Order Of The Phoenix
Lupin,"'Yeah, all right,' said Harry heavily, looking up into Lupin's prematurely lined face.",4516,5,Harry Potter And The Order Of The Phoenix
Harry,Harry spent most of the next day dreading the evening.,4518,5,Harry Potter And The Order Of The Phoenix
Harry,"Til let you know in the usual way when the next one is,' Harry said over and over again, 'but I can't do it tonight, I've got to go to - er - remedial Potions.'",4519,5,Harry Potter And The Order Of The Phoenix
Harry,"asked Zacharias Smith superciliously, having cornered Harry in the Entrance Hall after lunch.",4520,5,Harry Potter And The Order Of The Phoenix
Zacharias Smith,"asked Zacharias Smith superciliously, having cornered Harry in the Entrance Hall after lunch.",4520,5,Harry Potter And The Order Of The Phoenix
Harry,"'Oh,' said Harry as his stomach leapt uncomfortably.",4525,5,Harry Potter And The Order Of The Phoenix
Harry,"'We'll be in the library, Harry,' said Hermione firmly as she seized Ron above the elbow and dragged him off towards the marble staircase.",4526,5,Harry Potter And The Order Of The Phoenix
Ron,"'We'll be in the library, Harry,' said Hermione firmly as she seized Ron above the elbow and dragged him off towards the marble staircase.",4526,5,Harry Potter And The Order Of The Phoenix
Valentine,'Er - d'you want to come into Hogsmeade with me on Valentine's Day?',4534,5,Harry Potter And The Order Of The Phoenix
Harry,Harry recognised it at once - it was Dumbledore's Pensieve.,4539,5,Harry Potter And The Order Of The Phoenix
Dumbledore,Harry recognised it at once - it was Dumbledore's Pensieve.,4539,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry sat down and so did Snape, his cold black eyes fixed unblinkingly upon Harry, dislike etched in every line of his face.",4540,5,Harry Potter And The Order Of The Phoenix
Potter,"This may not be an ordinary class, Potter,' said Snape, his eyes narrowed malevolently, 'but I am still your teacher and you will therefore call me “sir” or “Professor” at all times.'",4542,5,Harry Potter And The Order Of The Phoenix
Potter,"Snape looked back at him for a moment and then said contemptuously, 'Surely even you could have worked that out by now, Potter?",4545,5,Harry Potter And The Order Of The Phoenix
Potter,"The mind is a complex and many-layered thing, Potter - or at least, most minds are.'",4550,5,Harry Potter And The Order Of The Phoenix
Harry,"Whatever Snape said, Legilimency sounded like mind-reading to Harry, and he didn't like the sound of it at all.",4551,5,Harry Potter And The Order Of The Phoenix
Hogwarts,"The Dark Lord is at a considerable distance and the walls and grounds of Hogwarts are guarded by many ancient spells and charms to ensure the bodily and mental safety of those who dwell within them,' said Snape.",4553,5,Harry Potter And The Order Of The Phoenix
Potter,"Time and space matter in magic, Potter.",4553,5,Harry Potter And The Order Of The Phoenix
Harry,Harry's heart was pumping fast again.,4556,5,Harry Potter And The Order Of The Phoenix
Dumbledore,'But why does Professor Dumbledore want to stop it?',4557,5,Harry Potter And The Order Of The Phoenix
Weasley,"I mean… I saw that snake attack Mr Weasley and if I hadn't, Professor Dumbledore wouldn't have been able to save him, would he?",4557,5,Harry Potter And The Order Of The Phoenix
Dumbledore,"I mean… I saw that snake attack Mr Weasley and if I hadn't, Professor Dumbledore wouldn't have been able to save him, would he?",4557,5,Harry Potter And The Order Of The Phoenix
Dumbledore,"'Dumbledore is an extremely powerful wizard,' Snape muttered.",4566,5,Harry Potter And The Order Of The Phoenix
Harry,"Snape had struck before Harry was ready, before he had even begun to summon any force of resistance.",4580,5,Harry Potter And The Order Of The Phoenix
Cho Chang,"He was five, watching Dudley riding a new red bicycle, and his heart was bursting with jealousy… he was nine, and Ripper the bulldog was chasing him up a tree and the Dursleys were laughing below on the lawn… he was sitting under the Sorting Hat, and it was telling him he would do well in Slytherin… Hermione was lying in the hospital wing, her face covered with thick black hair… a hundred Dementors were closing in on him beside the dark lake… Cho Chang was drawing nearer to him under the mistletoe…",4581,5,Harry Potter And The Order Of The Phoenix
